"Name"	"coefficients"	"df.residual"	"sigma"	"stdev.unscaled"	"Amean"	"s2.post"	"t"	"p.value"	"lods"	"F"	"F.p.value"
"TRAPPC4"	0.4137322649	1189	0.5900926343	0.1314473217	8.4719838187	0.3475782213	5.3387719613	"1.11961371468987e-07"	5.5592268468	28.5024860544	"1.11961371468987e-07"
"TOMM22"	0.6603096649	1189	0.4997865505	0.1314473217	7.4418006896	0.2494097109	10.0586392619	"6.68977959205898e-23"	40.0462684114	101.1762238006	"6.68977959205898e-23"
"SLC25A38"	-0.0028853687	1189	0.4015156991	0.1314473217	8.5240627556	0.1610667386	-0.0546948759	0.9563907165	-8.5291861863	0.0029915294	0.9563907165
"NOP10"	1.7933460437	1189	0.428583199	0.1314473217	10.4138250344	0.1834774072	31.8508524613	"1.39687749736613e-161"	358.5852696441	1014.4768025131	"1.39687749736613e-161"
"NGFRAP1"	0.9939255642	1189	0.6756275185	0.1314473217	11.2918012981	0.4555618208	11.2028484114	"9.10568531755785e-28"	51.1589633317	125.5038125288	"9.10568531755785e-28"
"TTC19"	0.3477154028	1189	0.5756908874	0.1314473217	9.2432004447	0.3308322663	4.5990513391	"4.69698784855075e-06"	1.9569812255	21.1512732199	"4.69698784855075e-06"
"SAP30BP"	0.7096074583	1189	0.5373065478	0.1314473217	7.6470925313	0.2882209382	10.0554999051	"6.8892772123413e-23"	40.017152669	101.1130783415	"6.8892772123413e-23"
"FAM129A"	0.0370373798	1189	0.9989955461	0.1314473217	8.6506986969	0.9956827172	0.2823761606	0.7777041108	-8.4907976015	0.0797362961	0.7777041108
"FAM129A"	0.7348085741	1189	1.0622164768	0.1314473217	9.0433149133	1.1256578846	5.2688916149	"1.62765750900087e-07"	5.1969759656	27.7612188496	"1.62765750900087e-07"
"TSSC1"	0.7981339532	1189	0.3610257543	0.1314473217	8.2043402625	0.1302712232	16.8228587839	"3.79684529922973e-57"	118.4892374254	283.0085776622	"3.79684529922973e-57"
"C11orf2"	1.6498486629	1189	0.4636444091	0.1314473217	9.7844597133	0.2146791888	27.0892758016	"2.50865175324731e-126"	277.4883802002	733.8288634552	"2.50865175324731e-126"
"CNOT6"	0.5005233755	1189	0.4655289459	0.1314473217	8.282193581	0.2164257274	8.1849905131	"6.93368005559672e-16"	24.0734843331	66.9940697003	"6.93368005559672e-16"
"MAPKSP1"	1.1918041215	1189	0.5429287135	0.1314473217	9.00355641	0.2942785136	16.7137485684	"1.67734413580944e-56"	117.0082877098	279.349391208	"1.67734413580944e-56"
"CHCHD3"	0.5220208187	1189	0.5035533003	0.1314473217	9.2997622515	0.2531792797	7.8926346895	"6.6629825080722e-15"	21.8432058568	62.2936823411	"6.6629825080722e-15"
"DCXR"	1.8846581636	1189	0.6716491569	0.1314473217	9.8022967572	0.450215711	21.3683272094	"5.00981716678937e-86"	184.8272412157	456.6054077289	"5.00981716678937e-86"
"TM7SF3"	-0.0526475786	1189	0.4272175944	0.1314473217	6.2257640678	0.1823117403	-0.9380356446	0.3484161015	-8.0906885903	0.8799108705	0.3484161015
"WBP5"	0.517221159	1189	0.7314205419	0.1314473217	8.909722045	0.533862524	5.3852990366	"8.70598078513826e-08"	5.8029402153	29.0014457141	"8.70598078513826e-08"
"DYNC1LI1"	0.700186181	1189	0.5942179334	0.1314473217	7.9024703817	0.3524512378	8.9724753451	"1.09998623152487e-18"	30.4383277224	80.5053138181	"1.09998623152487e-18"
"SEPX1"	-0.2237738727	1189	0.4175874402	0.1314473217	9.8322160987	0.1741971505	-4.0788441659	"4.82661235378103e-05"	-0.2659579038	16.6369697298	"4.82661235378103e-05"
"UBE2Q1"	2.1027822086	1189	0.448711315	0.1314473217	9.8648620299	0.2010900843	35.6736234821	"3.03583401790147e-190"	424.5321983952	1272.6074123391	"3.03583401790182e-190"
"TSPAN13"	1.9087669454	1189	0.6709549859	0.1314473217	10.9518803157	0.4492861213	21.664050656	"5.07207074702672e-88"	189.4116351526	469.331090826	"5.07207074702672e-88"
"MRPL16"	1.2993948012	1189	0.371008331	0.1314473217	8.7249895593	0.1375599353	26.652834463	"3.76475344123154e-123"	270.1831102684	710.3735849101	"3.76475344123154e-123"
"FXC1"	0.3648927852	1189	0.3259175772	0.1314473217	8.0203884575	0.1062161864	8.5176184708	"4.84586699301504e-17"	26.6989083387	72.549824414	"4.84586699301504e-17"
"MORF4L1"	1.6741475046	1189	0.4455615365	0.1314473217	11.2992919983	0.1982805982	28.6023599709	"1.99511099434384e-137"	303.0183860706	818.0949959066	"1.99511099434384e-137"
"RNASET2"	1.5228131334	1189	0.5236363557	0.1314473217	9.9995920591	0.2737551046	22.1418425992	"2.86956218311014e-91"	196.875777951	490.2611936864	"2.86956218311014e-91"
"RNASET2"	0.9009701646	1189	0.4151206148	0.1314473217	10.4028376976	0.1721483106	16.5198951152	"2.31503925608998e-55"	114.3919131661	272.9069346175	"2.31503925608998e-55"
"BAZ1A"	0.7096729168	1189	0.5726801959	0.1314473217	7.5680037639	0.3273838051	9.4357819015	"1.96078236877741e-20"	34.4212788279	89.033980093	"1.96078236877741e-20"
"BAZ1A"	0.9206515394	1189	0.5397949326	0.1314473217	8.3963609433	0.2908942585	12.9860170101	"3.6706812326522e-36"	70.3664037816	168.6366377858	"3.6706812326522e-36"
"ASNSD1"	0.6521922534	1189	0.5625012006	0.1314473217	8.0268339926	0.3158586438	8.8283087139	"3.71835649363844e-18"	29.234628411	77.9390347483	"3.71835649363844e-18"
"CCNB1IP1"	0.5866673856	1189	0.5738091381	0.1314473217	8.3709519749	0.3286747823	7.7849712284	"1.50562918478520e-14"	21.0402738766	60.6057770267	"1.50562918478520e-14"
"HSD17B11"	0.5563882089	1189	0.781366293	0.1314473217	8.3222378981	0.609224646	5.4229730248	"7.0914502062492e-08"	6.0017558674	29.4086364279	"7.0914502062492e-08"
"GMPR2"	0.1927510619	1189	0.4689620768	0.1314473217	8.6171269762	0.2196256711	3.128985043	0.0017966689	-3.65318188	9.7905473991	0.0017966689
"SSBP3"	-0.9720130059	1189	0.5527983937	0.1314473217	8.1102767037	0.3050650576	-13.3882588824	"3.49124349619844e-38"	74.9972695451	179.2454759016	"3.49124349619844e-38"
"EFHD2"	1.6158779707	1189	0.4538417712	0.1314473217	8.0476787938	0.2057086335	27.1038234132	"1.96496178771068e-126"	277.7323761856	734.617243615	"1.96496178771068e-126"
"MAT2B"	0.132498628	1189	0.401889515	0.1314473217	10.0243460732	0.1613662885	2.5093037436	0.0122287262	-5.3892339012	6.2966052777	0.0122287262
"CPSF3L"	1.372681391	1189	0.3274406827	0.1314473217	8.8231904879	0.1072087496	31.8935519745	"6.69475020223667e-162"	359.3201465344	1017.1986575505	"6.69475020223667e-162"
"SQRDL"	1.8088723984	1189	0.56870182	0.1314473217	10.4760705223	0.3228546867	24.2188012272	"1.05647862265784e-105"	230.0591313163	586.5503328815	"1.05647862265784e-105"
"PHLDA1"	-0.2096718406	1189	0.9482562072	0.1314473217	6.7773953038	0.8971356415	-1.6840667866	0.0924305534	-7.1136797695	2.8360809416	0.0924305534
"PHLDA1"	-0.9677286843	1189	0.8577697521	0.1314473217	6.2052486139	0.7341368454	-8.5923777524	"2.63148054971755e-17"	27.301739483	73.8289554401	"2.63148054971755e-17"
"217998_at"	-1.814718158	1189	0.4157276244	0.1314473217	8.2985667991	0.1726513409	-33.2255719329	"7.04123804244251e-172"	382.2766500117	1103.9386302657	"7.04123804244251e-172"
"PHLDA1"	-0.8466634946	1189	0.4044397795	0.1314473217	6.5943196992	0.1634173302	-15.9334579211	"5.78335522860496e-52"	106.5950333849	253.8750813226	"5.78335522860496e-52"
"PHLDA1"	-0.2832945865	1189	0.4699297994	0.1314473217	5.9170470702	0.2205319112	-4.5893461288	"4.91673582821577e-06"	1.9131495615	21.06209789	"4.91673582821577e-06"
"MRPS2"	1.6820666578	1189	0.5050553762	0.1314473217	7.730037455	0.2546903734	25.3562599641	"8.5388136570254e-114"	248.6674136684	642.9399193678	"8.5388136570254e-114"
"CXCL14"	2.2338569133	1189	1.7448252812	0.1314473217	9.844743065	3.0368202846	9.7520083442	"1.13845430562469e-21"	37.238817698	95.1016667455	"1.13845430562469e-21"
"FKBP3"	1.787221541	1189	0.5400232831	0.1314473217	8.6304318881	0.2911401986	25.1985506323	"1.14897038496103e-112"	246.0713870193	634.9669539704	"1.14897038496103e-112"
"BSDC1"	1.1974756527	1189	0.4474220765	0.1314473217	8.9924998988	0.1999377387	20.3735900225	"2.07833603245670e-79"	169.6188519127	415.0831704047	"2.07833603245670e-79"
"ZNF22"	0.4162532527	1189	0.5091796127	0.1314473217	9.3120202263	0.2588625145	6.2240248212	"6.69893741603039e-10"	10.5390913203	38.7384849753	"6.69893741603039e-10"
"ZNF22"	0.6306363465	1189	0.5818912222	0.1314473217	7.5432021432	0.3379911248	8.2522924019	"4.07714970623318e-16"	24.5971808426	68.1003298866	"4.07714970623318e-16"
"RPS27L"	1.2922822587	1189	0.519915591	0.1314473217	10.7528102688	0.2698823221	18.9242388786	"4.8073611214139e-70"	148.1052164662	358.1268171327	"4.8073611214139e-70"
"C7orf42"	1.8533422812	1189	0.3498825564	0.1314473217	9.6921321699	0.1223698919	40.3057126037	"8.07366409048216e-225"	504.0889427839	1624.5504684956	"8.07366409048307e-225"
"PRC1"	0.9593860895	1189	1.0299902776	0.1314473217	8.0301459333	1.0584081585	7.0943904407	"2.22335478284672e-12"	16.1288203515	50.3303757252	"2.22335478284672e-12"
"PPDPF"	2.8052043319	1189	0.7014467142	0.1314473217	9.1852095363	0.4910249371	30.4551669829	"3.662353051669e-151"	334.6166625452	927.5171959533	"3.662353051669e-151"
"UBL5"	2.2666119065	1189	0.5275878144	0.1314473217	9.936076873	0.2778982448	32.7101490011	"5.14429321690808e-168"	373.3873867926	1069.9538476751	"5.14429321690808e-168"
"TSPYL2"	0.1862664313	1189	0.3888049921	0.1314473217	9.0828091826	0.1510471499	3.6460832865	0.0002777464	-1.9175043215	13.2939233323	0.0002777464
"DCTN4"	0.3613563771	1189	0.5166425564	0.1314473217	7.6115075469	0.2664983942	5.325209323	"1.20435719734388e-07"	5.4885638588	28.3578543341	"1.20435719734388e-07"
"NUP85"	1.740006902	1189	0.5823616458	0.1314473217	8.4787372574	0.3385374023	22.7507595668	"1.89364051454504e-95"	206.4856525673	517.5970608666	"1.89364051454504e-95"
"WRNIP1"	-1.074726066	1189	0.2194698975	0.1314473217	5.8637568375	0.0483109028	-37.1983318128	"1.14757811718704e-201"	450.8145623642	1383.7158896571	"1.14757811718717e-201"
"POLR3E"	1.382301486	1189	0.5250616566	0.1314473217	8.7744602528	0.2752459543	20.0442846383	"2.98963425508302e-77"	164.6605402267	401.7733466629	"2.98963425508302e-77"
"HGSNAT"	0.0537911391	1189	0.4921819447	0.1314473217	9.7112576704	0.2418856653	0.8320586388	0.4055424934	-8.1844642317	0.6923215784	0.4055424934
"PDXK"	0.7204787577	1189	0.4124213359	0.1314473217	8.7428688458	0.1699203136	13.2967893567	"1.01553929239199e-37"	73.9349878918	176.8046071969	"1.01553929239199e-37"
"PDXK"	0.5657404438	1189	0.5893105523	0.1314473217	8.6112407211	0.3466582137	7.3099555794	"4.88508898856932e-13"	17.6172607441	53.4354505735	"4.88508898856932e-13"
"ZFAND3"	1.4378462361	1189	0.3405674758	0.1314473217	8.9314004676	0.1159549061	32.1230030665	"1.28445872412633e-163"	363.2703858334	1031.8873260111	"1.28445872412633e-163"
"218021_at"	0.3715485919	1189	0.3567779547	0.1314473217	9.3580311303	0.1272300122	7.9244493472	"5.22680242204866e-15"	22.0823747766	62.796897457	"5.22680242204866e-15"
"VRK3"	0.9784104419	1189	0.2906155705	0.1314473217	9.1190929671	0.0845075443	25.6048123062	"1.40607788382447e-115"	252.7685523714	655.6064132379	"1.40607788382447e-115"
"FAM53C"	0.2141611672	1189	0.3113758686	0.1314473217	8.5837498333	0.0969727869	5.2319555435	"1.98006258728959e-07"	5.0073443452	27.373358809	"1.98006258728959e-07"
"BRP44L"	0.6380307061	1189	0.454256517	0.1314473217	8.7010549146	0.2060842907	10.6922079063	"1.52521011788014e-25"	46.0774934293	114.323309912	"1.52521011788014e-25"
"PECI"	0.4342308941	1189	0.7602490776	0.1314473217	8.4948053404	0.5767541057	4.349843479	"1.4788024174295e-05"	0.8598513976	18.9211382917	"1.4788024174295e-05"
"CCDC56"	1.557121501	1189	0.5121662958	0.1314473217	10.0810480347	0.2619050722	23.1472181888	"3.40081498082423e-98"	212.7977955361	535.7937098806	"3.40081498082423e-98"
"MRPL15"	0.9800988487	1189	0.7126919404	0.1314473217	9.4402127101	0.506886173	10.4728025418	"1.29769925107855e-24"	43.9541527661	109.67959308	"1.29769925107855e-24"
"ELOVL1"	1.8319940328	1189	0.4598203648	0.1314473217	8.7319590066	0.2111569395	30.3298061006	"3.14083790164904e-150"	332.4696627462	919.8971381021	"3.14083790164904e-150"
"FAM65A"	0.5555118518	1189	0.3367628061	0.1314473217	8.8412053435	0.1133845441	12.5506049142	"5.02934519338097e-34"	65.4739379371	157.5176837113	"5.02934519338097e-34"
"GIT1"	0.3569090209	1189	0.2911179204	0.1314473217	9.4608197186	0.0847990233	9.3241737671	"5.25453597136654e-20"	33.4459376283	86.9402164393	"5.25453597136654e-20"
"FOXN3"	0.3453575466	1189	0.6459222436	0.1314473217	8.3698474915	0.4164062167	4.0715390703	"4.97837649981510e-05"	-0.2953317966	16.5774304014	"4.97837649981510e-05"
"SNN"	0.8224675701	1189	0.5442702569	0.1314473217	8.6489899089	0.295733271	11.5058033701	"3.98966230884994e-29"	54.2643497412	132.3835111904	"3.98966230884994e-29"
"SNN"	0.6868647739	1189	0.2641276622	0.1314473217	6.5063850012	0.0698515087	19.7711352519	"1.78816432119238e-75"	160.578213975	390.8977891493	"1.78816432119238e-75"
"FIS1"	2.1252824215	1189	0.5250285533	0.1314473217	9.5097765846	0.2752112826	30.8199401838	"7.00617606422062e-154"	340.8700735411	949.8687129302	"7.00617606422062e-154"
"RBM47"	0.8135073149	1189	0.7346450508	0.1314473217	10.1757700084	0.5385776555	8.4330670855	"9.6133262597764e-17"	26.0227403818	71.1166204686	"9.6133262597764e-17"
"NMD3"	-0.4939635706	1189	0.5817382326	0.1314473217	7.7629921571	0.3378135614	-6.4655375694	"1.46893990373707e-10"	12.0220217114	41.8031760611	"1.46893990373707e-10"
"FAM134A"	1.5876571387	1189	0.4437333826	0.1314473217	9.2469955355	0.1966590293	27.2362952483	"2.12183877086705e-127"	279.9556433743	741.815778854	"2.12183877086705e-127"
"ATP5SL"	0.214617414	1189	0.2500327349	0.1314473217	8.658161815	0.0626231733	6.5244766427	"1.00645774485834e-10"	12.3919113064	42.5687954615	"1.00645774485834e-10"
"NUSAP1"	0.8555772629	1189	0.962320518	0.1314473217	9.173163315	0.9239371829	6.7715216369	"1.99586734878417e-11"	13.976235862	45.8535052792	"1.99586734878417e-11"
"PRPF38B"	0.1310694627	1189	0.3496819971	0.1314473217	6.9919323544	0.1222299502	2.8520751215	0.0044184557	-4.4754831547	8.1343324986	0.0044184557
"SLC38A2"	1.3140596345	1189	0.5068121492	0.1314473217	10.820474603	0.2564634036	19.740158363	"2.83882748147086e-75"	160.117032733	389.6738521979	"2.83882748147086e-75"
"COPS4"	0.3548756796	1189	0.5648981693	0.1314473217	8.9852384962	0.318554005	4.7833588261	"1.93933750624257e-06"	2.8063087848	22.8805216594	"1.93933750624257e-06"
"AZI2"	-0.0574665807	1189	0.3187291218	0.1314473217	6.2233660419	0.1015941412	-1.3716057084	0.1704443128	-7.5903437915	1.8813022194	0.1704443128
"PTMS"	-0.2208805435	1189	0.3262220406	0.1314473217	5.8108071875	0.1064142262	-5.151169909	"3.02675938947136e-07"	4.5970301801	26.5345514314	"3.02675938947136e-07"
"PTMS"	0.4259862179	1189	0.645011424	0.1314473217	7.7108078202	0.4152334458	5.029185367	"5.68081160404857e-07"	3.9890450542	25.2927054557	"5.68081160404857e-07"
"MRPS16"	1.0643933703	1189	0.4919985834	0.1314473217	8.6968513702	0.2417056708	16.4705081955	"4.50460903416087e-55"	113.7284094798	271.2776402176	"4.50460903416087e-55"
"OSBPL9"	1.0546597597	1189	0.5357473207	0.1314473217	9.5250200966	0.286552125	14.9885222778	"1.17092926236579e-46"	94.4225092935	224.6558000713	"1.17092926236579e-46"
"COMMD3"	-0.4356444413	1189	0.5245891736	0.1314473217	9.9447284425	0.2747512931	-6.3228162806	"3.62359044298717e-10"	11.139310023	39.9780057178	"3.62359044298717e-10"
"MRPL13"	1.8988528544	1189	0.8427948763	0.1314473217	7.7620664543	0.7087368754	17.1592007607	"3.75458212339496e-59"	123.0914760013	294.4381707451	"3.75458212339496e-59"
"UFM1"	-0.2454483546	1189	0.3996298337	0.1314473217	9.2813457137	0.1595597882	-4.6746237152	"3.28035325592726e-06"	2.3013444469	21.8521068786	"3.28035325592726e-06"
"NT5DC2"	1.670882643	1189	0.8020513181	0.1314473217	7.6205655921	0.6418930829	15.8658322544	"1.40913391054362e-51"	105.7075996625	251.724633125	"1.40913391054362e-51"
"ATP13A1"	1.016039873	1189	0.395035352	0.1314473217	8.52347636	0.1559181437	19.5754016744	"3.29685926825256e-74"	157.6703402624	383.1963507153	"3.29685926825256e-74"
"PRPF40A"	1.5779009388	1189	0.622726409	0.1314473217	9.6839447242	0.3870548587	19.2948644234	"2.093858329039e-72"	153.5286270911	372.291793117	"2.093858329039e-72"
"C19orf50"	0.2400380442	1189	0.2568130237	0.1314473217	6.9872738463	0.0660508578	7.1054094105	"2.05962669926693e-12"	16.2039130284	50.4868428908	"2.05962669926693e-12"
"WDR41"	-0.3797152913	1189	0.5832174507	0.1314473217	7.858259672	0.3395323342	-4.9575348483	"8.17128863501102e-07"	3.6384412178	24.5771517724	"8.17128863501102e-07"
"BFAR"	0.7757719435	1189	0.5366930715	0.1314473217	9.0726966877	0.2875637667	11.0056385527	"6.73089290766182e-27"	49.1735598151	121.1240799534	"6.73089290766182e-27"
"COX4NB"	0.5944011339	1189	0.571795131	0.1314473217	8.1860035493	0.3263734864	7.9153559998	"5.60284727880624e-15"	22.0139265033	62.6528606038	"5.60284727880624e-15"
"CXXC1"	0.7272670998	1189	0.3381369346	0.1314473217	8.3203814573	0.1143095477	16.3644324085	"1.87402122413138e-54"	112.3075352397	267.7946480525	"1.87402122413138e-54"
"ZNF706"	1.7426358608	1189	0.4682067078	0.1314473217	10.4546803631	0.2189195913	28.3343067361	"1.88466923772952e-135"	298.4748484332	802.8329382132	"1.88466923772952e-135"
"C16orf57"	0.8080931397	1189	0.3321423909	0.1314473217	8.4922858889	0.110301907	18.5105007661	"1.94324676419320e-67"	142.1181465166	342.6386386108	"1.94324676419320e-67"
"MEA1"	1.4953053582	1189	0.3581532634	0.1314473217	10.1767338	0.1282107237	31.7699090992	"5.63095107945237e-161"	357.1924167757	1009.3271241705	"5.63095107945237e-161"
"CDC42EP4"	0.630087394	1189	0.4518273451	0.1314473217	9.3294686259	0.2038889422	10.6157874153	"3.22830894111225e-25"	45.3337828748	112.6949424469	"3.22830894111225e-25"
"CDC42EP4"	0.6693787753	1189	0.4047203678	0.1314473217	6.361946337	0.1636437846	12.5883972259	"3.29772211251719e-34"	65.8935482482	158.467744716	"3.29772211251719e-34"
"AKAP8L"	1.0215062192	1189	0.5599646536	0.1314473217	7.2536585038	0.3130188102	13.8900578787	"9.0842585946148e-41"	80.9196479533	192.9337078737	"9.0842585946148e-41"
"TMEM9B"	0.9260213602	1189	0.4773605771	0.1314473217	9.9835728951	0.2275528345	14.7682194849	"1.88128579554131e-45"	91.6570567681	218.1003067546	"1.88128579554131e-45"
"SLC12A7"	0.9543290821	1189	0.3639184119	0.1314473217	10.2125618606	0.1323628222	19.9555364886	"1.13300921132544e-76"	163.3310927108	398.2234365465	"1.13300921132544e-76"
"ARGLU1"	0.8461087106	1189	0.5994569279	0.1314473217	9.067825796	0.3586887416	10.7477004064	"8.82430465405641e-26"	46.6202937054	115.5130640252	"8.82430465405641e-26"
"ZNF672"	0.1517031142	1189	0.3008877056	0.1314473217	8.5291028299	0.0905678525	3.8349147984	0.0001321781	-1.2190633339	14.7065715113	0.0001321781
"DCTPP1"	1.0168854643	1189	0.4070901911	0.1314473217	9.8134549894	0.1655626632	19.0124942634	"1.32401265442108e-70"	149.3915886267	361.4749381158	"1.32401265442108e-70"
"GMPPA"	1.0565996774	1189	0.3744875874	0.1314473217	7.8886552875	0.1401470074	21.4717191549	"1.00881527517235e-86"	186.4268951428	461.0347234665	"1.00881527517235e-86"
"MKRN2"	0.3523223039	1189	0.3429927358	0.1314473217	7.928717779	0.1176084354	7.8157230086	"1.19405406147325e-14"	21.2685992752	61.0855261477	"1.19405406147325e-14"
"COMMD9"	0.1069592628	1189	0.3962487053	0.1314473217	9.0277193997	0.156875771	2.054417581	0.0401529189	-6.4231327192	4.220631597	0.0401529189
"TMEM48"	0.4454529288	1189	0.5954861507	0.1314473217	6.0943265087	0.353956144	5.6960704167	"1.54320299354628e-08"	7.4823150986	32.4452181922	"1.54320299354628e-08"
"FAM96B"	1.8444692804	1189	0.491968663	0.1314473217	9.4973902696	0.2416763062	28.5431991544	"5.44777161503137e-137"	302.01490679	814.7142179689	"5.44777161503137e-137"
"AAAS"	1.0824347823	1189	0.2493516713	0.1314473217	8.5840519105	0.0622839392	32.996050641	"3.70253212858768e-170"	378.3174258886	1088.7393579036	"3.70253212858768e-170"
"ARHGAP17"	0.5536498707	1189	0.346815918	0.1314473217	9.295152987	0.1202388879	12.1467749693	"4.30509330872309e-32"	61.0510358682	147.5441421556	"4.30509330872309e-32"
"ZDHHC3"	-0.0540789335	1189	0.3171786353	0.1314473217	6.8714864909	0.1006107215	-1.2970426153	0.1948675007	-7.6897319774	1.682319546	0.1948675007
"ZDHHC3"	0.5272404484	1189	0.4009104682	0.1314473217	8.2279823849	0.1605823398	10.0094009985	"1.05972323610311e-22"	39.5904951307	100.1881083484	"1.05972323610311e-22"
"GGNBP2"	0.5956931009	1189	0.477527975	0.1314473217	9.082374108	0.227712268	9.4968070481	"1.13904654651319e-20"	34.9588013086	90.1893441081	"1.13904654651319e-20"
